Rndrng_Prvdr_CCN,Rndrng_Prvdr_Org_Name,Rndrng_Prvdr_St,Rndrng_Prvdr_City,Rndrng_Prvdr_Zip5,Rndrng_Prvdr_State_Abrvtn,Rndrng_Prvdr_State_FIPS,Rndrng_Prvdr_RUCA,Rndrng_Prvdr_RUCA_Desc,Tot_Benes,Tot_Submtd_Cvrd_Chrg,Tot_Pymt_Amt,Tot_Mdcr_Pymt_Amt,Tot_Dschrgs,Tot_Cvrd_Days,Tot_Days,Bene_Avg_Age,Bene_Age_LT_65_Cnt,Bene_Age_65_74_Cnt,Bene_Age_75_84_Cnt,Bene_Age_GT_84_Cnt,Bene_Feml_Cnt,Bene_Male_Cnt,Bene_Race_Wht_Cnt,Bene_Race_Black_Cnt,Bene_Race_API_Cnt,Bene_Race_Hspnc_Cnt,Bene_Race_NatInd_Cnt,Bene_Race_Othr_Cnt,Bene_Dual_Cnt,Bene_Ndual_Cnt,Bene_CC_BH_ADHD_OthCD_V1_Pct,Bene_CC_BH_Alcohol_Drug_V1_Pct,Bene_CC_BH_Tobacco_V1_Pct,Bene_CC_BH_Alz_NonAlzdem_V2_Pct,Bene_CC_BH_Anxiety_V1_Pct,Bene_CC_BH_Bipolar_V1_Pct,Bene_CC_BH_Mood_V2_Pct,Bene_CC_BH_Depress_V1_Pct,Bene_CC_BH_PD_V1_Pct,Bene_CC_BH_PTSD_V1_Pct,Bene_CC_BH_Schizo_OthPsy_V1_Pct,Bene_CC_PH_Asthma_V2_Pct,Bene_CC_PH_Afib_V2_Pct,Bene_CC_PH_Cancer6_V2_Pct,Bene_CC_PH_CKD_V2_Pct,Bene_CC_PH_COPD_V2_Pct,Bene_CC_PH_Diabetes_V2_Pct,Bene_CC_PH_HF_NonIHD_V2_Pct,Bene_CC_PH_Hyperlipidemia_V2_Pct,Bene_CC_PH_Hypertension_V2_Pct,Bene_CC_PH_IschemicHeart_V2_Pct,Bene_CC_PH_Osteoporosis_V2_Pct,Bene_CC_PH_Parkinson_V2_Pct,Bene_CC_PH_Arthritis_V2_Pct,Bene_CC_PH_Stroke_TIA_V2_Pct,Bene_Avg_Risk_Scre
340143,Catawba Valley Medical Center,810 Fairgrove Church Rd,Hickory,28602,NC,37,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",1368,86084614,24997104,21962954,1749,8235,8427,76.12719298,138,423,489,318,753,615,1245,66,20,20,,,315,1053,0.010233918,0.111842105,0.19371345,0.225146199,0.475146199,0.06505848,0.460526316,0.44371345,0.020467836,0.020467836,0.051169591,0.135964912,0.337719298,0.190789474,0.449561404,0.35380117,0.448830409,0.349415205,0.75,0.75,0.420321637,0.208333333,0.044590643,0.619152047,0.162280702,2.02732088
340144,Davis Regional Medical Center,218 Old Mocksbville Rd Po Box 1823,Statesville,28687,NC,37,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",11,283854,111322,101810,11,163,163,41.90909091,,,,,,,,,,,,,,,0.181818182,0.75,0.75,0.090909091,0.75,0.75,0.75,0.75,0.363636364,0.363636364,0.75,0.090909091,0,0,0.090909091,0.272727273,0.181818182,0,0.545454546,0.545454546,0.090909091,0,0,0.181818182,0.090909091,0.874318182
340145,Atrium Health Lincoln,433 Mcalister Rd,Lincolnton,28092,NC,37,4,"Micropolitan area core: primary flow within an urban cluster of 10,000 to 49,999",884,49065856,13989231,12213578,1143,4775,4865,76.52262443,88,248,351,197,507,377,818,42,,14,,,206,678,0.016968326,0.100678733,0.205882353,0.265837104,0.436651584,0.07239819,0.436651584,0.409502262,0.014705882,0.022624434,0.054298643,0.122171946,0.408371041,0.191176471,0.470588235,0.38122172,0.458144796,0.430995475,0.75,0.75,0.423076923,0.17081448,0.038461539,0.509049774,0.233031674,1.89055383
340147,Unc Health Nash,2460 Curtis Ellis Drive,Rocky Mount,27804,NC,37,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",2106,121670868,34005747,28526788,3103,13836,14511,73.85707502,321,698,674,413,1153,953,1271,745,,28,,44,567,1539,0.014245014,0.131528965,0.217948718,0.210351377,0.382716049,0.083095916,0.369420703,0.338556505,0.018993352,0.028490029,0.067426401,0.1334283,0.322412156,0.183760684,0.511396011,0.326210826,0.48005698,0.448717949,0.75,0.75,0.492877493,0.142450143,0.038936372,0.564102564,0.209876543,2.165692816
340148,Novant Health Medical Park Hospital,1950 S Hawthorne Rd,Winston-Salem,27103,NC,37,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",115,4680805,1395603,1105352,116,302,311,71.75652174,,68,34,,54,61,102,,,,,,,,0.008695652,0.043478261,0.147826087,0.034782609,0.286956522,0.026086957,0.27826087,0.260869565,0,0.026086957,0.008695652,0.156521739,0.156521739,0.434782609,0.304347826,0.104347826,0.347826087,0.113043478,0.75,0.747826087,0.217391304,0.139130435,0.017391304,0.495652174,0.026086957,1.045310145
340151,Ecu Health North Hospital,250 Smith Church Road,Roanoke Rapids,27870,NC,37,4,"Micropolitan area core: primary flow within an urban cluster of 10,000 to 49,999",679,28507100,11098924,9513950,922,5285,5390,75.94845361,83,218,195,183,403,276,421,242,,,,,229,450,0.008836524,0.156111929,0.210603829,0.263622975,0.39617084,0.067746686,0.412371134,0.382916053,0.00736377,0.017673049,0.051546392,0.114874816,0.322533137,0.172312224,0.521354934,0.384388807,0.515463918,0.499263623,0.75,0.75,0.51988218,0.142857143,0.026509573,0.586156112,0.228276878,2.293271939
340155,Duke Regional Hospital,3643 N Roxboro Street,Durham,27704,NC,37,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",2175,126059353,41014760,34640380,2900,15893,17411,74.94022989,295,669,773,438,1224,951,1469,614,16,30,,,521,1654,0.020229885,0.128735632,0.171954023,0.268505747,0.35954023,0.091954023,0.417471264,0.386666667,0.023448276,0.029425287,0.057931035,0.156321839,0.312183908,0.211954023,0.522758621,0.263448276,0.475862069,0.430344828,0.75,0.75,0.411954023,0.194482759,0.04045977,0.565517241,0.19862069,2.348318621
340156,Cherokee Indian Hospital Authority,Caller Box C268,Cherokee,28719,NC,37,10,"Rural areas: primary flow to a tract outside a urbanized area of 50,000 and greater or UC",59,1520131,784167,716211,71,351,351,72.69491525,11,18,16,14,40,19,,,,,50,,18,41,0.033898305,0.118644068,0.305084746,0.288135593,0.322033898,0.033898305,0.440677966,0.423728814,0,0.033898305,0.050847458,0.186440678,0.203389831,0.152542373,0.457627119,0.305084746,0.694915254,0.389830509,0.694915254,0.75,0.288135593,0.152542373,0.050847458,0.254237288,0.06779661,1.832479651
340158,Novant Health Brunswick Medical Center,1 Medical Center Dr  Po Box 139,Supply,28462,NC,37,10,"Rural areas: primary flow to a tract outside a urbanized area of 50,000 and greater or UC",1260,63416483,16796998,14635447,1585,6436,6518,76.06349206,90,459,472,239,661,599,1181,47,,,,22,158,1102,0.00952381,0.153174603,0.2,0.168253968,0.419047619,0.066666667,0.376984127,0.36031746,0.006349206,0.024603175,0.026984127,0.103968254,0.364285714,0.226190476,0.395238095,0.370634921,0.396825397,0.373809524,0.75,0.75,0.434920635,0.16031746,0.034126984,0.600793651,0.115079365,1.845119561
340159,Person Memorial Hospital,615 Ridge Rd,Roxboro,27573,NC,37,7,"Small town core: primary flow within an urban cluster of 2,500 to 9,999",171,10314233,2634831,2293069,204,684,712,77.31578947,18,50,47,56,98,73,128,39,,,,,39,132,0.011695906,0.14619883,0.228070175,0.286549708,0.426900585,0.058479532,0.403508772,0.374269006,0.023391813,0.011695906,0.01754386,0.122807018,0.374269006,0.216374269,0.49122807,0.368421053,0.444444444,0.461988304,0.75,0.75,0.421052632,0.16374269,0.052631579,0.590643275,0.128654971,1.793849475
340166,Atrium Health University City,8800 North Tyron Street,Charlotte,28262,NC,37,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",851,61053911,14148499,12041175,1049,6194,6371,72.93654524,147,272,285,147,475,376,395,369,22,41,,,232,619,0.01880141,0.1386604,0.149236193,0.223266745,0.351351351,0.058754407,0.37132785,0.35252644,0.012925969,0.022326675,0.047003525,0.141010576,0.299647474,0.237367803,0.44653349,0.263219742,0.450058754,0.372502938,0.75,0.75,0.361927145,0.135135135,0.027027027,0.461809636,0.18213866,2.261384842
340168,Wilmington Treatment Center,2520 Troy Drive,Wilmington,28401,NC,37,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",321,2244700,2322352,1896535,412,1586,1586,56.34267913,,107,13,,115,206,234,62,,,,11,180,141,0.146417446,0.75,0.732087227,0.028037383,0.75,0.414330218,0.75,0.75,0.127725857,0.364485981,0.264797508,0.137071651,0.080996885,0.056074766,0.068535826,0.242990654,0.177570094,0.093457944,0.470404984,0.61682243,0.130841122,0.043613707,0.00623053,0.345794393,0.080996885,1.249844767
340171,Novant Health Matthews Medical Center,1500 Matthews Twnshp Prkwy Box 3310,Matthews,28106,NC,37,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",1718,108091329,24436847,20577861,2221,11116,11352,78.17403958,90,504,637,487,964,754,1420,191,21,40,,,195,1523,0.009895227,0.106519208,0.119324796,0.214784633,0.32887078,0.082072177,0.365541327,0.344586729,0.014551804,0.018044238,0.023864959,0.133876601,0.392898719,0.228754366,0.484284051,0.303259604,0.381257276,0.423748545,0.75,0.75,0.487194412,0.215948778,0.041909197,0.573923167,0.163562282,1.752941318
340173,Wakemed,1900 Kildare Farm Road,Cary,27518,NC,37,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",2397,179743151,34243040,27352216,3164,17860,18552,77.74426366,155,681,904,657,1380,1017,1986,226,60,44,,,257,2140,0.010429704,0.077179808,0.118481435,0.257822278,0.395911556,0.047976638,0.392991239,0.368377138,0.01585315,0.019190655,0.036295369,0.132665832,0.389653734,0.238214435,0.435544431,0.27534418,0.390905298,0.392991239,0.75,0.75,0.418022528,0.192740926,0.050896955,0.566124322,0.190654985,1.895159562
340183,Novant Health Huntersville Medical Center,10030 Gilead Road,Huntersville,28078,NC,37,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",1567,99840694,23449483,19362718,2062,9176,9301,77.65411615,81,483,587,416,907,660,1290,207,15,19,,,147,1420,0.013401404,0.116783663,0.133375878,0.235481812,0.393746012,0.045947671,0.412252712,0.39948947,0.017868539,0.028717294,0.035098915,0.129546905,0.369495852,0.241225271,0.421825144,0.319719209,0.40842374,0.365028717,0.75,0.75,0.406509253,0.209955329,0.04275686,0.60370134,0.164007658,1.819422366
340184,Haywood Regional Medical Center,262 Leroy George Drive,Clyde,28721,NC,37,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",1171,66983856,16049489,14165614,1495,6380,6418,75.7822374,125,353,428,265,656,515,1103,12,,,31,15,253,918,0.013663535,0.166524338,0.261315115,0.198121264,0.443210931,0.087105038,0.45089667,0.411614005,0.038428693,0.04440649,0.068317677,0.1058924,0.368061486,0.185311699,0.38087105,0.346712212,0.402220325,0.379163109,0.75,0.75,0.396242528,0.17677199,0.040990606,0.514944492,0.140051238,1.723079711
340187,Davie Medical Center,329 Nc Hwy 801 N,Bermuda Run,27006,NC,37,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",397,14597031,4438347,3581846,469,1144,1195,75.84634761,44,124,130,99,253,144,356,29,,,,,62,335,0.017632242,0.125944584,0.141057935,0.186397985,0.44836272,0.098236776,0.491183879,0.463476071,0.020151134,0.037783375,0.027707809,0.153652393,0.380352645,0.20906801,0.443324937,0.322418136,0.390428212,0.410579345,0.75,0.75,0.37279597,0.244332494,0.04534005,0.624685139,0.158690176,1.859761721
340188,Cape Fear Valley Hoke Hospital,210 Medical Pavilion Drive,Raeford,28376,NC,37,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",288,7656716,3263304,2794855,341,1143,1169,74.52430556,40,98,83,67,175,113,150,109,,16,,,72,216,0.013888889,0.097222222,0.197916667,0.256944444,0.354166667,0.072916667,0.361111111,0.336805556,0.013888889,0.034722222,0.03125,0.173611111,0.291666667,0.177083333,0.489583333,0.40625,0.583333333,0.40625,0.75,0.75,0.517361111,0.166666667,0.024305556,0.642361111,0.288194444,2.009045791
340190,Novant Health Mint Hill Medical Center,8201 Healthcare Loop,Charlotte,28215,NC,37,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",453,19944979,4730240,3831343,533,1780,1832,76.48565121,48,125,148,132,266,187,345,78,,14,,,89,364,0.024282561,0.125827815,0.150110375,0.236203091,0.377483444,0.061810155,0.355408389,0.309050773,0.011037528,0.008830022,0.030905077,0.150110375,0.350993378,0.21192053,0.450331126,0.304635762,0.397350993,0.441501104,0.75,0.75,0.399558499,0.185430464,0.041942605,0.569536424,0.165562914,1.749936898
340195,Novant Health Ballantyne Medical Center,10905 Providence Road W,Charlotte,28277,NC,37,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",173,6243130,1426890,1203068,188,658,664,80.42196532,,37,82,,103,70,153,,,,,,,,0.052023121,0.086705202,0.080924856,0.294797688,0.439306358,0.092485549,0.514450867,0.473988439,0.034682081,0.028901734,0.069364162,0.156069364,0.410404624,0.265895954,0.375722543,0.329479769,0.38150289,0.398843931,0.75,0.75,0.445086705,0.25433526,0.057803468,0.63583815,0.190751445,1.663785164
350002,Chi St Alexius Health,900 E Broadway,Bismarck,58501,ND,38,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",1880,112519257,35677456,31313563,2390,14835,15443,77.14734043,151,583,645,501,990,890,1723,,,11,95,40,363,1517,0.010638298,0.097340426,0.159574468,0.195744681,0.37393617,0.094680851,0.375,0.366489362,0.018085106,0.016489362,0.024468085,0.152659575,0.365425532,0.2,0.44787234,0.312234043,0.392553192,0.442021277,0.75,0.75,0.488297872,0.203191489,0.029787234,0.52712766,0.167021277,1.828079633
350006,Trinity Hospitals,407 3rd St Se,Minot,58701,ND,38,4,"Micropolitan area core: primary flow within an urban cluster of 10,000 to 49,999",1745,113739612,35116754,29623218,2348,12074,12719,76.05730659,174,575,565,431,889,856,1557,,,14,127,39,359,1386,0.014326648,0.115186246,0.244126075,0.181088825,0.319770774,0.038968481,0.36217765,0.348424069,0.018911175,0.018911175,0.026361032,0.102005731,0.353008596,0.185673352,0.474498567,0.404011461,0.434383954,0.421776504,0.75,0.75,0.489398281,0.205730659,0.037249284,0.49512894,0.18739255,1.859311087
350011,Sanford,801 Broadway North,Fargo,58122,ND,38,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5636,409293227,133024812,110699050,7553,35734,37525,74.03158268,829,1892,1793,1122,2936,2700,5174,46,22,55,205,134,1122,4514,0.024130589,0.121894961,0.186302342,0.144428673,0.388396026,0.13041164,0.417317246,0.392831796,0.043470547,0.039034776,0.03530873,0.11728176,0.339957417,0.218772179,0.413058907,0.267920511,0.367636622,0.405961675,0.75,0.75,0.452093684,0.206174592,0.035131299,0.507984386,0.166607523,1.991735306
350015,Sanford Medical Center Bismarck,300 N 7th St,Bismarck,58506,ND,38,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",3269,207216415,70213090,58385760,4492,22370,23100,75.18721322,348,1156,1073,692,1649,1620,2940,12,,19,,74,597,2672,0.01315387,0.113796268,0.192719486,0.164882227,0.342000612,0.054450902,0.374120526,0.36127256,0.024472316,0.019271949,0.03334353,0.129091465,0.36127256,0.234016519,0.462526767,0.314469257,0.380544509,0.4573264,0.75,0.75,0.527684307,0.204955644,0.03487305,0.462220863,0.137656776,2.103428202
350019,Altru Hospital,1200 S Columbia Rd,Grand Forks,58201,ND,38,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",2621,215300968,63853377,55301273,3625,18232,18978,74.96413583,331,881,843,566,1281,1340,2360,25,,35,,60,587,2034,0.019839756,0.124380008,0.203739031,0.133918352,0.347195727,0.101487982,0.36779855,0.342998855,0.025181229,0.034719573,0.042350248,0.132773751,0.341091187,0.214421976,0.433422358,0.337275849,0.390690576,0.438382297,0.75,0.75,0.442579168,0.154139641,0.028233499,0.410148798,0.160625715,1.968090847
350063,P H S Indian Hosp At Belcourt-Quentin N Burdick,Po Box 160,Belcourt,58316,ND,38,10,"Rural areas: primary flow to a tract outside a urbanized area of 50,000 and greater or UC",99,3182593,1958032,1822564,156,726,735,72.07070707,20,40,25,14,45,54,,,,,90,,41,58,0,0.252525253,0.424242424,0.161616162,0.404040404,0.050505051,0.313131313,0.303030303,0.02020202,0.04040404,0.03030303,0.080808081,0.272727273,0.111111111,0.484848485,0.515151515,0.585858586,0.545454546,0.75,0.75,0.444444444,0.070707071,0.02020202,0.363636364,0.101010101,2.307341602
350070,Essentia Health Fargo,3000 32nd Ave South,Fargo,58104,ND,38,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",2368,152270782,49413543,43588968,3175,16253,16533,76.2820946,248,712,816,592,1269,1099,2183,13,,20,,56,493,1875,0.017736487,0.119510135,0.193412162,0.161317568,0.369510135,0.065033784,0.388935811,0.370777027,0.051097973,0.025337838,0.025760135,0.116131757,0.385135135,0.202702703,0.444679054,0.310388514,0.398648649,0.505912162,0.75,0.75,0.501266892,0.163429054,0.027027027,0.565456081,0.168918919,2.019495818
360001,Mercy Health-Anderson Hospital,7500 State Road,Cincinnati,45255,OH,39,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",2044,174618516,35658750,29194944,2838,12019,12546,75.85225049,202,714,678,450,1124,920,1964,21,,,,43,373,1671,0.022015656,0.119373777,0.202054795,0.199608611,0.405088063,0.078767123,0.438845401,0.416829746,0.014677104,0.02446184,0.037181996,0.1462818,0.395303327,0.223091977,0.397749511,0.375244618,0.427103718,0.465753425,0.75,0.75,0.587084149,0.180039139,0.03962818,0.574853229,0.195694716,1.91796365
360002,University Hospitals Samaritan Medical Center,1025 Center St,Ashland,44805,OH,39,4,"Micropolitan area core: primary flow within an urban cluster of 10,000 to 49,999",505,14249005,6685472,5811303,673,2417,2451,77.82574257,34,155,160,156,293,212,485,,,,,,120,385,0.00990099,0.075247525,0.158415842,0.23960396,0.392079208,0.035643564,0.481188119,0.471287129,0.015841584,0.005940594,0.045544555,0.100990099,0.378217822,0.22970297,0.477227723,0.376237624,0.473267327,0.403960396,0.75,0.75,0.477227723,0.168316832,0.053465347,0.578217822,0.196039604,2.063659147
360003,"University Of Cincinnati Medical Center, Llc",3188 Bellevue Avenue,Cincinnati,45219,OH,39,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",3211,512507099,125887611,89439889,4240,26004,27838,69.8657739,739,1279,828,365,1512,1699,2510,529,25,26,,,916,2295,0.032388664,0.156649019,0.188726254,0.192151978,0.409529742,0.162877608,0.438181252,0.392401121,0.019620056,0.039862971,0.067891623,0.139831828,0.303643725,0.197134849,0.421675491,0.282466521,0.43382124,0.392089692,0.75,0.75,0.463718468,0.153846154,0.038617253,0.505761445,0.243849268,2.42784901
360006,Riverside Methodist Hospital,3535 Olentangy River Rd,Columbus,43214,OH,39,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",7596,848294242,201567766,158152030,9878,51457,54003,75.3916535,685,2762,2681,1468,3922,3674,6734,460,83,46,,,1110,6486,0.015271195,0.122696156,0.202738283,0.196155872,0.404555029,0.093733544,0.411005793,0.390468668,0.015271195,0.023696683,0.036993154,0.112822538,0.37835703,0.221695629,0.40152712,0.280410743,0.404949974,0.396524487,0.75,0.75,0.499605055,0.192469721,0.034886783,0.594128489,0.226829911,1.874243074
360008,Southern Ohio Medical Center,1805 27th Street,Portsmouth,45662,OH,39,4,"Micropolitan area core: primary flow within an urban cluster of 10,000 to 49,999",1696,130520975,35554408,31201029,2507,10698,10907,74.3803066,258,572,531,335,979,717,1648,25,,,,17,595,1101,0.010613208,0.13620283,0.225825472,0.209316038,0.416863208,0.07370283,0.394457547,0.360259434,0.022995283,0.014150943,0.054834906,0.100235849,0.397995283,0.152122642,0.432193396,0.474056604,0.462853774,0.488207547,0.75,0.75,0.574292453,0.171580189,0.028301887,0.541273585,0.146816038,2.031455659
360009,Lima Memorial Health System,1001 Bellefontaine Avenue,Lima,45804,OH,39,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",1385,106672681,26623486,23312665,1963,8091,8218,75.1566787,153,471,470,291,696,689,1257,68,,,,45,294,1091,0.016606498,0.109025271,0.26498195,0.16534296,0.383393502,0.059927798,0.375451264,0.334296029,0.016606498,0.018050542,0.049097473,0.084476534,0.394223827,0.188447653,0.43898917,0.371119134,0.418050542,0.475090253,0.75,0.75,0.631046931,0.117689531,0.036823105,0.550902527,0.163898917,2.023187147
360010,Union Hospital,659 Boulevard,Dover,44622,OH,39,4,"Micropolitan area core: primary flow within an urban cluster of 10,000 to 49,999",718,23032833,10418203,9155686,995,3529,3596,76.24930362,78,227,234,179,405,313,672,11,,,,24,224,494,0.008356546,0.084958217,0.197771588,0.242339833,0.469359332,0.080779944,0.426183844,0.406685237,0.012534819,0.015320334,0.091922006,0.132311978,0.445682451,0.19637883,0.449860724,0.463788301,0.462395543,0.506963788,0.75,0.75,0.473537605,0.14902507,0.04178273,0.522284123,0.135097493,2.093718922
360011,Marion General Hospital,1000 Mckinley Park Drive,Marion,43302,OH,39,4,"Micropolitan area core: primary flow within an urban cluster of 10,000 to 49,999",1393,88736679,24905189,20375844,2041,8864,9095,74.84493898,180,477,439,297,704,689,1340,21,,,,25,342,1051,0.014357502,0.099066762,0.279971285,0.201005025,0.489590811,0.08040201,0.432878679,0.406317301,0.024407753,0.028715004,0.044508256,0.125628141,0.375448672,0.205312276,0.487437186,0.376884422,0.475233309,0.436468055,0.75,0.75,0.492462312,0.196697775,0.03661163,0.661162958,0.147164393,2.152544736
360012,Mount Carmel St Ann's,500 South Cleveland Avenue,Westerville,43081,OH,39,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",1864,145756847,34359044,27545761,2353,9606,10021,75.99946352,155,661,635,413,1020,844,1583,203,24,11,,,314,1550,0.016094421,0.098712446,0.173283262,0.223712446,0.416309013,0.081545064,0.439914163,0.423819743,0.019313305,0.026824034,0.045064378,0.126609442,0.357296137,0.212982833,0.481223176,0.306866953,0.423283262,0.400214592,0.75,0.75,0.469420601,0.197961373,0.045064378,0.602467811,0.193133047,2.090582324
